114.119.138.117 - - [27/Apr/2025:02:01:37 -0400] "GET /index.php/Detail/occurrences/114 HTTP/1.1" 499 0 "https://35.239.124.218/index.php/Detail/occurrences/114" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
34.96.45.202 - administrator [30/Apr/2025:14:53:12 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 1977 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:12 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1244 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:12 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 239 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:12 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 2254 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:53:12 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:53:12 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:53:12 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:53:12 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1334 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:13 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 1921 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:53:13 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:53:13 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 1926 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:53:13 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:53:13 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:53:13 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:53:13 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1229 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:13 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 2185 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:13 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 24 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:13 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 2258 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:53:14 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:53:14 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:53:14 -0400] "POST /providence/service.php/browse/ca_objects HTTP/1.1" 200 5083 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:53:14 -0400] "POST /providence/service.php/browse/ca_objects HTTP/1.1" 200 2066 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:53:27 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:53:27 -0400] "GET /providence/service.php/item/ca_objects/id/1766 HTTP/1.1" 200 5987 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:53:27 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:53:27 -0400] "POST /providence/service.php/item/ca_objects/id/1766 HTTP/1.1" 200 135 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:53:29 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:53:29 -0400] "GET /providence/service.php/item/ca_collections/id/14 HTTP/1.1" 200 116952 "-" "node"
69.201.164.23 - - [30/Apr/2025:14:53:30 -0400] "GET /providence/media/collectiveaccess/quicktime/1/7/15282_ca_object_representations_media_1724_original.m4v HTTP/2.0" 206 8040157 "https://dev-dot-meredith-monk-website.uc.r.appspot.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
34.96.44.232 - - [30/Apr/2025:14:56:21 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/4470_ca_attribute_values_value_blob_45621_large.jpg HTTP/1.1" 200 22090 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:21 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/88855_ca_attribute_values_value_blob_45620_large.jpg HTTP/1.1" 200 39787 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:21 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/401_ca_attribute_values_value_blob_45427_large.jpg HTTP/1.1" 200 46813 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:21 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/19391_ca_attribute_values_value_blob_45668_large.jpg HTTP/1.1" 200 25107 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:27 -0400] "GET /providence/media/collectiveaccess/images/4/5/7/80083_ca_attribute_values_value_blob_45729_large.jpg HTTP/1.1" 200 14306 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:27 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/70880_ca_attribute_values_value_blob_45418_large.jpg HTTP/1.1" 200 30355 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:27 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/39898_ca_attribute_values_value_blob_46031_large.jpg HTTP/1.1" 200 23292 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:27 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/88862_ca_attribute_values_value_blob_45430_large.jpg HTTP/1.1" 200 22416 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
69.201.164.23 - - [30/Apr/2025:14:56:32 -0400] "OPTIONS /providence/service.php/browse/ca_objects HTTP/2.0" 401 0 "https://dev-dot-meredith-monk-website.uc.r.appspot.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
34.96.45.202 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/media/collectiveaccess/images/0/2074_ca_object_representations_media_13_preview170.jpg HTTP/1.1" 200 2270 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/71483_ca_attribute_values_value_blob_46042_large.jpg HTTP/1.1" 200 24492 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
69.201.164.23 - - [30/Apr/2025:14:56:32 -0400] "OPTIONS /providence/service.php/browse/ca_objects HTTP/2.0" 401 0 "https://dev-dot-meredith-monk-website.uc.r.appspot.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
34.96.44.232 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/65315_ca_attribute_values_value_blob_46044_large.jpg HTTP/1.1" 200 51302 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/32106_ca_attribute_values_value_blob_46040_large.jpg HTTP/1.1" 200 74731 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/media/collectiveaccess/images/4/5/7/40517_ca_attribute_values_value_blob_45718_large.jpg HTTP/1.1" 200 27879 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:32 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:56:33 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1626 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:33 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1635 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:33 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 1977 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:33 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1334 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:33 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 2442 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:33 -0400] "GET /providence/media/collectiveaccess/images/0/35306_ca_object_representations_media_12_preview170.jpg HTTP/1.1" 200 4003 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:33 -0400] "GET /providence/media/collectiveaccess/images/4/5/8/21963_ca_attribute_values_value_blob_45850_large.jpg HTTP/1.1" 200 32279 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:33 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:56:33 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 1926 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:33 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:56:33 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 2254 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:56:34 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 1921 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:56:34 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 2185 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:56:34 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1229 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/media/collectiveaccess/images/3/3339_ca_object_representations_media_334_original.jpg HTTP/1.1" 200 2847676 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:34 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 24 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:34 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 239 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:34 -0400] "POST /providence/service.php/browse/ca_objects?limit=4 HTTP/1.1" 200 2258 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:34 -0400] "POST /providence/service.php/browse/ca_collections?limit=4 HTTP/1.1" 200 1244 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:34 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/54721_ca_attribute_values_value_blob_46034_large.jpg HTTP/1.1" 200 31765 "-" "node"
34.96.45.233 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/3/5190_ca_object_representations_media_332_original.jpg HTTP/1.1" 200 12600291 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/66720_ca_attribute_values_value_blob_45402_large.jpg HTTP/1.1" 200 22446 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/20410_ca_attribute_values_value_blob_46036_large.jpg HTTP/1.1" 200 19064 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/5/5/56203_ca_attribute_values_value_blob_45533_large.jpg HTTP/1.1" 200 31405 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/3/9/1/74720_ca_attribute_values_value_blob_39160_large.jpg HTTP/1.1" 200 41841 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/6/8/11212_ca_attribute_values_value_blob_46860_large.jpg HTTP/1.1" 200 28785 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/60044_ca_attribute_values_value_blob_45415_large.jpg HTTP/1.1" 200 21934 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/5/7/80083_ca_attribute_values_value_blob_45729_large.jpg HTTP/1.1" 200 14306 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/3/9/1/74720_ca_attribute_values_value_blob_39160_large.jpg HTTP/1.1" 200 41841 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/24550_ca_attribute_values_value_blob_45421_large.jpg HTTP/1.1" 200 56191 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/3/55352_ca_object_representations_media_333_original.jpg HTTP/1.1" 200 13240808 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/41689_ca_attribute_values_value_blob_46035_large.jpg HTTP/1.1" 200 54253 "-" "node"
34.96.46.194 - - [30/Apr/2025:14:56:36 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/60044_ca_attribute_values_value_blob_45415_large.jpg HTTP/1.1" 200 21934 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:56:37 -0400] "GET /providence/media/collectiveaccess/images/3/34193_ca_object_representations_media_330_original.jpg HTTP/1.1" 200 12088691 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:56:41 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:56:41 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:56:41 -0400] "POST /providence/service.php/browse/ca_objects HTTP/1.1" 200 5083 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:56:41 -0400] "POST /providence/service.php/browse/ca_objects HTTP/1.1" 200 2066 "-" "node"
154.81.156.54 - - [30/Apr/2025:14:57:04 -0400] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
35.239.124.218 - - [30/Apr/2025:14:57:57 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:57:57 -0400] "GET /providence/service.php/item/ca_objects/id/1767 HTTP/1.1" 200 6003 "-" "node"
35.239.124.218 - - [30/Apr/2025:14:57:57 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:57:57 -0400] "POST /providence/service.php/item/ca_objects/id/1767 HTTP/1.1" 200 135 "-" "node"
69.201.164.23 - - [30/Apr/2025:14:57:58 -0400] "GET /providence/media/collectiveaccess/quicktime/1/7/97301_ca_object_representations_media_1725_original.m4v HTTP/2.0" 206 6221533 "https://dev-dot-meredith-monk-website.uc.r.appspot.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
195.184.76.124 - - [30/Apr/2025:14:58:30 -0400] "GET / HTTP/1.1" 499 0 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0"
69.201.164.23 - - [30/Apr/2025:14:58:50 -0400] "GET /providence/media/collectiveaccess/quicktime/1/7/97301_ca_object_representations_media_1725_original.m4v HTTP/2.0" 206 59830554 "https://dev-dot-meredith-monk-website.uc.r.appspot.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
35.239.124.218 - - [30/Apr/2025:14:58:59 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
35.239.124.218 - - [30/Apr/2025:14:58:59 -0400] "GET /providence/index.php?processIndexingQueue=1 HTTP/1.1" 499 0 "-" "-"
34.96.45.202 - administrator [30/Apr/2025:14:58:59 -0400] "POST /providence/service.php/browse/ca_objects HTTP/1.1" 200 2066 "-" "node"
34.96.45.202 - administrator [30/Apr/2025:14:58:59 -0400] "POST /providence/service.php/browse/ca_objects HTTP/1.1" 200 5083 "-" "node"
34.96.45.233 - - [30/Apr/2025:14:59:11 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/25288_ca_attribute_values_value_blob_45401_large.jpg HTTP/1.1" 200 42626 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:11 -0400] "GET /providence/media/collectiveaccess/images/4/8/1/89175_ca_attribute_values_value_blob_48180_large.jpg HTTP/1.1" 200 61088 "-" "node"
34.96.45.233 - - [30/Apr/2025:14:59:11 -0400] "GET /providence/media/collectiveaccess/images/4/5/8/63948_ca_attribute_values_value_blob_45848_large.jpg HTTP/1.1" 200 41341 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:59:11 -0400] "GET /providence/media/collectiveaccess/images/3/9/1/43656_ca_attribute_values_value_blob_39161_large.jpg HTTP/1.1" 200 139679 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:13 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/40221_ca_attribute_values_value_blob_45624_large.jpg HTTP/1.1" 200 47076 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:13 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/39147_ca_attribute_values_value_blob_46032_large.jpg HTTP/1.1" 200 52726 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:59:14 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/24550_ca_attribute_values_value_blob_45421_large.jpg HTTP/1.1" 200 56191 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:59:14 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/65362_ca_attribute_values_value_blob_45622_large.jpg HTTP/1.1" 200 43407 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:14 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/401_ca_attribute_values_value_blob_45427_large.jpg HTTP/1.1" 200 46813 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:14 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/4470_ca_attribute_values_value_blob_45621_large.jpg HTTP/1.1" 200 22090 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:15 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/19391_ca_attribute_values_value_blob_45668_large.jpg HTTP/1.1" 200 25107 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:15 -0400] "GET /providence/media/collectiveaccess/images/4/5/6/88855_ca_attribute_values_value_blob_45620_large.jpg HTTP/1.1" 200 39787 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:59:16 -0400] "GET /providence/media/collectiveaccess/images/4/5/7/80083_ca_attribute_values_value_blob_45729_large.jpg HTTP/1.1" 200 14306 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:59:16 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/70880_ca_attribute_values_value_blob_45418_large.jpg HTTP/1.1" 200 30355 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:17 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/39898_ca_attribute_values_value_blob_46031_large.jpg HTTP/1.1" 200 23292 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:17 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/88862_ca_attribute_values_value_blob_45430_large.jpg HTTP/1.1" 200 22416 "-" "node"
34.96.44.232 - - [30/Apr/2025:14:59:17 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/41689_ca_attribute_values_value_blob_46035_large.jpg HTTP/1.1" 200 54253 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:17 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/54721_ca_attribute_values_value_blob_46034_large.jpg HTTP/1.1" 200 31765 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:24 -0400] "GET /providence/media/collectiveaccess/images/4/6/0/20410_ca_attribute_values_value_blob_46036_large.jpg HTTP/1.1" 200 19064 "-" "node"
34.96.45.202 - - [30/Apr/2025:14:59:24 -0400] "GET /providence/media/collectiveaccess/images/4/5/4/66720_ca_attribute_values_value_blob_45402_large.jpg HTTP/1.1" 200 22446 "-" "node"
